id,article_influence,est_article_influence,"date_stamp","journal_id",ai_percentile,cost_effectiveness,ef_percentile,eigenfactor,efn
5374,0.9364190,NULL,"2014-12-31","2044-6055",NULL,NULL,NULL,NULL,NULL
5375,1.3329500,NULL,"2014-12-31","8756-3282",NULL,NULL,NULL,NULL,NULL
5376,0.5957460,NULL,"2014-12-31","1538-4721",NULL,NULL,NULL,NULL,NULL
5377,0.6987110,NULL,"2014-12-31","2162-3279",NULL,NULL,NULL,NULL,NULL
5378,0.9633530,NULL,"2014-12-31","1806-9959",NULL,NULL,NULL,NULL,NULL
5379,0.2428830,NULL,"2014-12-31","0103-9733",NULL,NULL,NULL,NULL,NULL
5380,2.2316400,NULL,"2014-12-31","1465-5411",NULL,NULL,NULL,NULL,NULL
5381,0.1970710,NULL,"2014-12-31","0023-9356",NULL,NULL,NULL,NULL,NULL
5382,0.4867750,NULL,"2014-12-31","0305-4179",NULL,NULL,NULL,NULL,NULL
5383,0.4380000,NULL,"2014-12-31","1867-0202",NULL,NULL,NULL,NULL,NULL
5384,0.5975940,NULL,"2014-12-31","0364-5916",NULL,NULL,NULL,NULL,NULL
5385,0.4353680,NULL,"2014-12-31","1499-2671",NULL,NULL,NULL,NULL,NULL
5386,0.5890370,NULL,"2014-12-31","1475-2867",NULL,NULL,NULL,NULL,NULL
5387,0.7641260,NULL,"2014-12-31","1470-7330",NULL,NULL,NULL,NULL,NULL
5388,1.4625300,NULL,"2014-12-31","0008-6223",NULL,NULL,NULL,NULL,NULL
5389,0.8406710,NULL,"2014-12-31","1475-2840",NULL,NULL,NULL,NULL,NULL
5390,0.4884730,NULL,"2014-12-31","1476-7120",NULL,NULL,NULL,NULL,NULL
5391,0.8273890,NULL,"2014-12-31","0341-8162",NULL,NULL,NULL,NULL,NULL
5392,0.5618780,NULL,"2014-12-31","1931-7913",NULL,NULL,NULL,NULL,NULL
5393,19.3606000,NULL,"2014-12-31","0092-8674",NULL,NULL,NULL,NULL,NULL
5394,1.0497900,NULL,"2014-12-31","2045-3701",NULL,NULL,NULL,NULL,NULL
5395,1.5547800,NULL,"2014-12-31","1478-811X",NULL,NULL,NULL,NULL,NULL
5396,1.6064900,NULL,"2014-12-31","2041-4889",NULL,NULL,NULL,NULL,NULL
5397,1.0693300,NULL,"2014-12-31","1747-1028",NULL,NULL,NULL,NULL,NULL
5398,0.1918520,NULL,"2014-12-31","1584-8663",NULL,NULL,NULL,NULL,NULL
5399,0.1863670,NULL,"2014-12-31","0352-9568",NULL,NULL,NULL,NULL,NULL
5400,0.4666320,NULL,"2014-12-31","1752-153X",NULL,NULL,NULL,NULL,NULL
5401,0.4248370,NULL,"2014-12-31","1109-4028",NULL,NULL,NULL,NULL,NULL
5402,0.1218600,NULL,"2014-12-31","0360-7275",NULL,NULL,NULL,NULL,NULL
5403,0.1850520,NULL,"2014-12-31","1451-9372",NULL,NULL,NULL,NULL,NULL
5404,0.9334500,NULL,"2014-12-31","2191-1363",NULL,NULL,NULL,NULL,NULL
5405,0.9363620,NULL,"2014-12-31","0045-6535",NULL,NULL,NULL,NULL,NULL
5406,2.3965200,NULL,"2014-12-31","0012-3692",NULL,NULL,NULL,NULL,NULL
5407,0.8946280,NULL,"2014-12-31","1749-8546",NULL,NULL,NULL,NULL,NULL
5408,0.2641700,NULL,"2014-12-31","0185-3880",NULL,NULL,NULL,NULL,NULL
5409,0.5825090,NULL,"2014-12-31","0264-2751",NULL,NULL,NULL,NULL,NULL
5410,0.8406700,NULL,"2014-12-31","1740-2522",NULL,NULL,NULL,NULL,NULL
5411,2.2129000,NULL,"2014-12-31","1868-7083",NULL,NULL,NULL,NULL,NULL
5412,0.5739870,NULL,"2014-12-31","1176-9092",NULL,NULL,NULL,NULL,NULL
5413,0.3870680,NULL,"2014-12-31","0147-958X",NULL,NULL,NULL,NULL,NULL
5414,1.9743100,NULL,"2014-12-31","0010-0277",NULL,NULL,NULL,NULL,NULL
5415,0.3677690,NULL,"2014-12-31","1322-7696",NULL,NULL,NULL,NULL,NULL
5416,2.3609900,NULL,"2014-12-31","1687-5273",NULL,NULL,NULL,NULL,NULL
5417,0.1794160,NULL,"2014-12-31","1820-0214",NULL,NULL,NULL,NULL,NULL
5418,0.2389270,NULL,"2014-12-31","1607-324X",NULL,NULL,NULL,NULL,NULL
5419,0.9193350,NULL,"2014-12-31","0010-7824",NULL,NULL,NULL,NULL,NULL
5420,0.0216176,NULL,"2014-12-31","1405-1435",NULL,NULL,NULL,NULL,NULL
5421,1.6227900,NULL,"2014-12-31","0010-9452",NULL,NULL,NULL,NULL,NULL
5422,0.4619480,NULL,"2014-12-31","0011-2240",NULL,NULL,NULL,NULL,NULL
5423,0.2792500,NULL,"2014-12-31","0011-2275",NULL,NULL,NULL,NULL,NULL
5424,0.3432290,NULL,"2014-12-31","1911-6470",NULL,NULL,NULL,NULL,NULL
5425,1.1533900,NULL,"2014-12-31","1534-3170",NULL,NULL,NULL,NULL,NULL
5426,3.1477700,NULL,"2014-12-31","1548-3576",NULL,NULL,NULL,NULL,NULL
5427,1.3637100,NULL,"2014-12-31","1534-3146",NULL,NULL,NULL,NULL,NULL
5428,1.2966400,NULL,"2014-12-31","1467-3037",NULL,NULL,NULL,NULL,NULL
5429,1.9168600,NULL,"2014-12-31","1544-2241",NULL,NULL,NULL,NULL,NULL
5430,1.0246200,NULL,"2014-12-31","1534-6285",NULL,NULL,NULL,NULL,NULL
5431,0.6318720,NULL,"2014-12-31","1674-5507",NULL,NULL,NULL,NULL,NULL
5432,0.7637600,NULL,"2014-12-31","1043-4666",NULL,NULL,NULL,NULL,NULL
5433,0.8608830,NULL,"2014-12-31","1465-3249",NULL,NULL,NULL,NULL,NULL
5434,0.2431720,NULL,"2014-12-31","1212-1819",NULL,NULL,NULL,NULL,NULL
5435,0.2143980,NULL,"2014-12-31","1212-1800",NULL,NULL,NULL,NULL,NULL
5436,1.6780100,NULL,"2014-12-31","1758-0463",NULL,NULL,NULL,NULL,NULL
5437,0.9332340,NULL,"2014-12-31","1435-9871",NULL,NULL,NULL,NULL,NULL
5438,0.1253010,NULL,"2014-12-31","1641-1307",NULL,NULL,NULL,NULL,NULL
5439,0.6076760,NULL,"2014-12-31","1125-7865",NULL,NULL,NULL,NULL,NULL
5440,0.7957430,NULL,"2014-12-31","0011-9164",NULL,NULL,NULL,NULL,NULL
5441,0.5443700,NULL,"2014-12-31","1758-5996",NULL,NULL,NULL,NULL,NULL
5442,0.3988160,NULL,"2014-12-31","1305-3825",NULL,NULL,NULL,NULL,NULL
5443,0.4397490,NULL,"2014-12-31","1746-1596",NULL,NULL,NULL,NULL,NULL
5444,1.0472500,NULL,"2014-12-31","0301-4681",NULL,NULL,NULL,NULL,NULL
5445,0.6772410,NULL,"2014-12-31","1365-8050",NULL,NULL,NULL,NULL,NULL
5446,0.2405710,NULL,"2014-12-31","0141-9382",NULL,NULL,NULL,NULL,NULL
5447,0.2594220,NULL,"2014-12-31","0011-5029",NULL,NULL,NULL,NULL,NULL
5448,1.3948500,NULL,"2014-12-31","1431-0643",NULL,NULL,NULL,NULL,NULL
5449,0.7622140,NULL,"2014-12-31","1177-8881",NULL,NULL,NULL,NULL,NULL
5450,0.0797684,NULL,"2014-12-31","1618-7229",NULL,NULL,NULL,NULL,NULL
5451,0.0840718,NULL,"2014-12-31","1794-6190",NULL,NULL,NULL,NULL,NULL
5452,0.8378200,NULL,"2014-12-31","2045-7758",NULL,NULL,NULL,NULL,NULL
5453,0.2065760,NULL,"2014-12-31","0046-1121",NULL,NULL,NULL,NULL,NULL
5454,1.2972100,NULL,"2014-12-31","1708-3087",NULL,NULL,NULL,NULL,NULL
5455,0.4276990,NULL,"2014-12-31","1933-527X",NULL,NULL,NULL,NULL,NULL
5456,0.3375700,NULL,"2014-12-31","1864-6042",NULL,NULL,NULL,NULL,NULL
5457,1.0737000,NULL,"2014-12-31","2150-8925",NULL,NULL,NULL,NULL,NULL
5458,0.3888450,NULL,"2014-12-31","1436-4522",NULL,NULL,NULL,NULL,NULL
5459,0.8796540,NULL,"2014-12-31","1083-589X",NULL,NULL,NULL,NULL,NULL
5460,0.2163400,NULL,"2014-12-31","0717-3458",NULL,NULL,NULL,NULL,NULL
5461,0.7049570,NULL,"2014-12-31","1077-8926",NULL,NULL,NULL,NULL,NULL
5462,0.4217150,NULL,"2014-12-31","1081-3810",NULL,NULL,NULL,NULL,NULL
5463,1.3809800,NULL,"2014-12-31","1083-6489",NULL,NULL,NULL,NULL,NULL
5464,0.2348140,NULL,"2014-12-31","1417-3875",NULL,NULL,NULL,NULL,NULL
5465,1.7461100,NULL,"2014-12-31","1935-7524",NULL,NULL,NULL,NULL,NULL
5466,0.9402760,NULL,"2014-12-31","1068-9613",NULL,NULL,NULL,NULL,NULL
5467,2.1949900,NULL,"2014-12-31","1080-6059",NULL,NULL,NULL,NULL,NULL
5468,0.1197310,NULL,"2014-12-31","0160-9327",NULL,NULL,NULL,NULL,NULL
5469,0.9233570,NULL,"2014-12-31","0360-5442",NULL,NULL,NULL,NULL,NULL
5470,0.1562420,NULL,"2014-12-31","1175-8708",NULL,NULL,NULL,NULL,NULL
5471,0.4924400,NULL,"2014-12-31","1099-4300",NULL,NULL,NULL,NULL,NULL
5472,2.6168800,NULL,"2014-12-31","0091-6765",NULL,NULL,NULL,NULL,NULL
5473,1.3425500,NULL,"2014-12-31","1476-069X",NULL,NULL,NULL,NULL,NULL
5474,1.8302800,NULL,"2014-12-31","1748-9326",NULL,NULL,NULL,NULL,NULL
5475,1.1114000,NULL,"2014-12-31","1755-4365",NULL,NULL,NULL,NULL,NULL
5476,2.3501500,NULL,"2014-12-31","1756-8935",NULL,NULL,NULL,NULL,NULL
5477,0.2651720,NULL,"2014-12-31","1225-6463",NULL,NULL,NULL,NULL,NULL
5478,1.6118500,NULL,"2014-12-31","1473-2262",NULL,NULL,NULL,NULL,NULL
5479,0.3473330,NULL,"2014-12-31","1027-5193",NULL,NULL,NULL,NULL,NULL
5480,0.1443990,NULL,"2014-12-31","0213-6163",NULL,NULL,NULL,NULL,NULL
5481,0.4212670,NULL,"2014-12-31","2190-5444",NULL,NULL,NULL,NULL,NULL
5482,0.3108280,NULL,"2014-12-31","1687-1499",NULL,NULL,NULL,NULL,NULL
5483,1.5402900,NULL,"2014-12-31","2041-9139",NULL,NULL,NULL,NULL,NULL
5484,0.5198190,NULL,"2014-12-31","1176-9343",NULL,NULL,NULL,NULL,NULL
5485,0.5720310,NULL,"2014-12-31","1474-7049",NULL,NULL,NULL,NULL,NULL
5486,0.3712440,NULL,"2014-12-31","1341-1357",NULL,NULL,NULL,NULL,NULL
5487,0.6325460,NULL,"2014-12-31","1788-618X",NULL,NULL,NULL,NULL,NULL
5488,0.5641200,NULL,"2014-12-31","0742-3225",NULL,NULL,NULL,NULL,NULL
5489,0.1425630,NULL,"2014-12-31","1230-3666",NULL,NULL,NULL,NULL,NULL
5490,0.2636280,NULL,"2014-12-31","0354-5180",NULL,NULL,NULL,NULL,NULL
5491,0.1295230,NULL,"2014-12-31","0015-1920",NULL,NULL,NULL,NULL,NULL
5492,0.6977980,NULL,"2014-12-31","0090-0656",NULL,NULL,NULL,NULL,NULL
5493,0.5311850,NULL,"2014-12-31","0367-326X",NULL,NULL,NULL,NULL,NULL
5494,0.4704020,NULL,"2014-12-31","0367-2530",NULL,NULL,NULL,NULL,NULL
5495,0.3471540,NULL,"2014-12-31","1330-9862",NULL,NULL,NULL,NULL,NULL
5496,0.4214050,NULL,"2014-12-31","0015-704X",NULL,NULL,NULL,NULL,NULL
5497,0.4415880,NULL,"2014-12-31","1572-8463",NULL,NULL,NULL,NULL,NULL
5498,1.3506200,NULL,"2014-12-31","1662-5153",NULL,NULL,NULL,NULL,NULL
5499,1.3496000,NULL,"2014-12-31","1662-5102",NULL,NULL,NULL,NULL,NULL
5500,0.8989960,NULL,"2014-12-31","1662-5188",NULL,NULL,NULL,NULL,NULL
5501,1.3018200,NULL,"2014-12-31","1662-5161",NULL,NULL,NULL,NULL,NULL
5502,1.3701100,NULL,"2014-12-31","1664-302X",NULL,NULL,NULL,NULL,NULL
5503,1.5429900,NULL,"2014-12-31","1662-5110",NULL,NULL,NULL,NULL,NULL
5504,1.0742500,NULL,"2014-12-31","1663-9812",NULL,NULL,NULL,NULL,NULL
5505,1.0379900,NULL,"2014-12-31","1664-042X",NULL,NULL,NULL,NULL,NULL
5506,1.1687400,NULL,"2014-12-31","1664-462X",NULL,NULL,NULL,NULL,NULL
5507,1.0474100,NULL,"2014-12-31","1664-1078",NULL,NULL,NULL,NULL,NULL
5508,1.5357600,NULL,"2014-12-31","1742-9994",NULL,NULL,NULL,NULL,NULL
5509,0.9219370,NULL,"2014-12-31","0016-2361",NULL,NULL,NULL,NULL,NULL
5510,0.3877270,NULL,"2014-12-31","0016-3287",NULL,NULL,NULL,NULL,NULL
5511,1.4072300,NULL,"2014-12-31","2160-1836",NULL,NULL,NULL,NULL,NULL
5512,5.1320900,NULL,"2014-12-31","0016-5085",NULL,NULL,NULL,NULL,NULL
5513,0.6129490,NULL,"2014-12-31","0378-1119",NULL,NULL,NULL,NULL,NULL
5514,0.4952280,NULL,"2014-12-31","2073-4425",NULL,NULL,NULL,NULL,NULL
5515,0.2136620,NULL,"2014-12-31","1676-5680",NULL,NULL,NULL,NULL,NULL
5516,6.8598200,NULL,"2014-12-31","1474-760X",NULL,NULL,NULL,NULL,NULL
5517,1.8864200,NULL,"2014-12-31","1759-6653",NULL,NULL,NULL,NULL,NULL
5518,1.9052600,NULL,"2014-12-31","1756-994X",NULL,NULL,NULL,NULL,NULL
5519,1.0243600,NULL,"2014-12-31","0888-7543",NULL,NULL,NULL,NULL,NULL
5520,0.4644200,NULL,"2014-12-31","0016-6995",NULL,NULL,NULL,NULL,NULL
5521,0.8272470,NULL,"2014-12-31","1467-4866",NULL,NULL,NULL,NULL,NULL
5522,0.9315310,NULL,"2014-12-31","0016-7061",NULL,NULL,NULL,NULL,NULL
5523,0.4520090,NULL,"2014-12-31","1280-9659",NULL,NULL,NULL,NULL,NULL
5524,0.2181240,NULL,"2014-12-31","0016-7169",NULL,NULL,NULL,NULL,NULL
5525,0.9801550,NULL,"2014-12-31","0016-7185",NULL,NULL,NULL,NULL,NULL
5526,0.6640600,NULL,"2014-12-31","1695-6133",NULL,NULL,NULL,NULL,NULL
5527,0.3526390,NULL,"2014-12-31","1374-8505",NULL,NULL,NULL,NULL,NULL
5528,0.2335080,NULL,"2014-12-31","1641-7291",NULL,NULL,NULL,NULL,NULL
5529,0.9531630,NULL,"2014-12-31","0169-555X",NULL,NULL,NULL,NULL,NULL
5530,0.4585000,NULL,"2014-12-31","0016-8076",NULL,NULL,NULL,NULL,NULL
5531,1.3166500,NULL,"2014-12-31","0016-8092",NULL,NULL,NULL,NULL,NULL
5532,0.8646040,NULL,"2014-12-31","0375-6505",NULL,NULL,NULL,NULL,NULL
5533,0.0776013,NULL,"2014-12-31","0017-0011",NULL,NULL,NULL,NULL,NULL
5534,0.9887590,NULL,"2014-12-31","1744-8603",NULL,NULL,NULL,NULL,NULL
5535,0.8219320,NULL,"2014-12-31","1434-7636",NULL,NULL,NULL,NULL,NULL
5536,0.6383270,NULL,"2014-12-31","1757-4749",NULL,NULL,NULL,NULL,NULL
5537,0.5938690,NULL,"2014-12-31","1477-7517",NULL,NULL,NULL,NULL,NULL
5538,0.3034010,NULL,"2014-12-31","0017-808X",NULL,NULL,NULL,NULL,NULL
5539,0.4009880,NULL,"2014-12-31","0017-8322",NULL,NULL,NULL,NULL,NULL
5540,0.4121390,NULL,"2014-12-31","1746-160X",NULL,NULL,NULL,NULL,NULL
5541,0.8901130,NULL,"2014-12-31","1477-7525",NULL,NULL,NULL,NULL,NULL
5542,0.8208820,NULL,"2014-12-31","1478-4505",NULL,NULL,NULL,NULL,NULL
5543,0.2547800,NULL,"2014-12-31","1931-7603",NULL,NULL,NULL,NULL,NULL
5544,0.0784190,NULL,"2014-12-31","0971-8966",NULL,NULL,NULL,NULL,NULL
5545,0.3683710,NULL,"2014-12-31","0018-2079",NULL,NULL,NULL,NULL,NULL
5546,0.2011980,NULL,"2014-12-31","1742-6316",NULL,NULL,NULL,NULL,NULL
5547,0.1175950,NULL,"2014-12-31","1475-4916",NULL,NULL,NULL,NULL,NULL
5548,0.9339370,NULL,"2014-12-31","1365-182X",NULL,NULL,NULL,NULL,NULL
5549,0.2793170,NULL,"2014-12-31","1749-0774",NULL,NULL,NULL,NULL,NULL
5550,4.2130600,NULL,"2014-12-31","1479-7364",NULL,NULL,NULL,NULL,NULL
5551,0.6170510,NULL,"2014-12-31","1478-4491",NULL,NULL,NULL,NULL,NULL
5552,0.5951960,NULL,"2014-12-31","0304-386X",NULL,NULL,NULL,NULL,NULL
5553,0.3515280,NULL,"2014-12-31","1433-5158",NULL,NULL,NULL,NULL,NULL
5554,1.4382900,NULL,"2014-12-31","0019-1035",NULL,NULL,NULL,NULL,NULL
5555,0.1002860,NULL,"2014-12-31","1349-2543",NULL,NULL,NULL,NULL,NULL
5556,0.0567869,NULL,"2014-12-31","0377-2063",NULL,NULL,NULL,NULL,NULL
5557,1.1091900,NULL,"2014-12-31","1742-4933",NULL,NULL,NULL,NULL,NULL
5558,11.6603000,NULL,"2014-12-31","1074-7613",NULL,NULL,NULL,NULL,NULL
5559,0.9450170,NULL,"2014-12-31","0171-2985",NULL,NULL,NULL,NULL,NULL
5560,1.4519400,NULL,"2014-12-31","1748-5908",NULL,NULL,NULL,NULL,NULL
5561,0.1445750,NULL,"2014-12-31","0972-5849",NULL,NULL,NULL,NULL,NULL
5562,0.1622860,NULL,"2014-12-31","0376-4710",NULL,NULL,NULL,NULL,NULL
5563,0.3461060,NULL,"2014-12-31","0378-6323",NULL,NULL,NULL,NULL,NULL
5564,0.2399970,NULL,"2014-12-31","0255-0857",NULL,NULL,NULL,NULL,NULL
5565,0.5030160,NULL,"2014-12-31","0971-5916",NULL,NULL,NULL,NULL,NULL
5566,0.2525880,NULL,"2014-12-31","0301-4738",NULL,NULL,NULL,NULL,NULL
5567,0.2101720,NULL,"2014-12-31","0019-5413",NULL,NULL,NULL,NULL,NULL
5568,0.1533820,NULL,"2014-12-31","0377-4929",NULL,NULL,NULL,NULL,NULL
5569,0.1748930,NULL,"2014-12-31","0250-474X",NULL,NULL,NULL,NULL,NULL
5570,1.1909500,NULL,"2014-12-31","1750-9378",NULL,NULL,NULL,NULL,NULL
5571,1.1575900,NULL,"2014-12-31","2049-9957",NULL,NULL,NULL,NULL,NULL
5572,0.1370240,NULL,"2014-12-31","1368-1613",NULL,NULL,NULL,NULL,NULL
5573,0.7278100,NULL,"2014-12-31","0020-1383",NULL,NULL,NULL,NULL,NULL
5574,0.1657500,NULL,"2014-12-31","0236-8722",NULL,NULL,NULL,NULL,NULL
5575,0.1180080,NULL,"2014-12-31","1729-8806",NULL,NULL,NULL,NULL,NULL
5576,0.3780120,NULL,"2014-12-31","1687-5974",NULL,NULL,NULL,NULL,NULL
5577,1.7447300,NULL,"2014-12-31","1479-5868",NULL,NULL,NULL,NULL,NULL
5578,1.1727200,NULL,"2014-12-31","1449-2288",NULL,NULL,NULL,NULL,NULL
5579,0.2338640,NULL,"2014-12-31","1239-9736",NULL,NULL,NULL,NULL,NULL
5580,0.4577780,NULL,"2014-12-31","1936-2625",NULL,NULL,NULL,NULL,NULL
5581,0.1852610,NULL,"2014-12-31","1841-9836",NULL,NULL,NULL,NULL,NULL
5582,0.3555350,NULL,"2014-12-31","1864-1385",NULL,NULL,NULL,NULL,NULL
5583,0.3087770,NULL,"2014-12-31","1452-3981",NULL,NULL,NULL,NULL,NULL
5584,0.7119850,NULL,"2014-12-31","1475-9276",NULL,NULL,NULL,NULL,NULL
5585,0.9558340,NULL,"2014-12-31","1476-072X",NULL,NULL,NULL,NULL,NULL
5586,0.0626614,NULL,"2014-12-31","0972-3757",NULL,NULL,NULL,NULL,NULL
5587,0.4518130,NULL,"2014-12-31","1752-4458",NULL,NULL,NULL,NULL,NULL
5588,0.7134860,NULL,"2014-12-31","1422-0067",NULL,NULL,NULL,NULL,NULL
5589,0.0589369,NULL,"2014-12-31","0717-9502",NULL,NULL,NULL,NULL,NULL
5590,0.3377470,NULL,"2014-12-31","1687-529X",NULL,NULL,NULL,NULL,NULL
5591,0.3254330,NULL,"2014-12-31","1875-4805",NULL,NULL,NULL,NULL,NULL
5592,1.1924800,NULL,"2014-12-31","0160-2896",NULL,NULL,NULL,NULL,NULL
5593,0.6729960,NULL,"2014-12-31","0966-9795",NULL,NULL,NULL,NULL,NULL
5594,0.0684903,NULL,"2014-12-31","0185-1667",NULL,NULL,NULL,NULL,NULL
5595,0.1301750,NULL,"2014-12-31","1735-0328",NULL,NULL,NULL,NULL,NULL
5596,0.0990230,NULL,"2014-12-31","1959-0318",NULL,NULL,NULL,NULL,NULL
5597,0.3148380,NULL,"2014-12-31","2045-4015",NULL,NULL,NULL,NULL,NULL
5598,0.2623850,NULL,"2014-12-31","1565-1088",NULL,NULL,NULL,NULL,NULL
5599,0.3938170,NULL,"2014-12-31","1526-9914",NULL,NULL,NULL,NULL,NULL
5600,1.0403600,NULL,"2014-12-31","1536-9323",NULL,NULL,NULL,NULL,NULL
5601,0.7722000,NULL,"2014-12-31","1062-6050",NULL,NULL,NULL,NULL,NULL
5602,2.3369800,NULL,"2014-12-31","1754-1611",NULL,NULL,NULL,NULL,NULL
5603,0.1779060,NULL,"2014-12-31","1790-045X",NULL,NULL,NULL,NULL,NULL
5604,1.0092400,NULL,"2014-12-31","2041-1480",NULL,NULL,NULL,NULL,NULL
5605,0.2235340,NULL,"2014-12-31","1488-2159",NULL,NULL,NULL,NULL,NULL
5606,0.2344440,NULL,"2014-12-31","0973-1482",NULL,NULL,NULL,NULL,NULL
5607,0.3840920,NULL,"2014-12-31","1749-8090",NULL,NULL,NULL,NULL,NULL
5608,0.4832750,NULL,"2014-12-31","1090-6924",NULL,NULL,NULL,NULL,NULL
5609,0.3010000,NULL,"2014-12-31","0253-4134",NULL,NULL,NULL,NULL,NULL
5610,1.3509900,NULL,"2014-12-31","1758-2946",NULL,NULL,NULL,NULL,NULL
5611,0.0999277,NULL,"2014-12-31","0970-9371",NULL,NULL,NULL,NULL,NULL
5612,0.3116400,NULL,"2014-12-31","1558-9250",NULL,NULL,NULL,NULL,NULL
5613,0.2251130,NULL,"2014-12-31","0747-9964",NULL,NULL,NULL,NULL,NULL
5614,0.4329370,NULL,"2014-12-31","1746-4269",NULL,NULL,NULL,NULL,NULL
5615,0.3638650,NULL,"2014-12-31","1990-2573",NULL,NULL,NULL,NULL,NULL
5616,0.7918030,NULL,"2014-12-31","1756-9966",NULL,NULL,NULL,NULL,NULL
5617,0.5837910,NULL,"2014-12-31","1757-1146",NULL,NULL,NULL,NULL,NULL
5618,0.3344790,NULL,"2014-12-31","0022-1333",NULL,NULL,NULL,NULL,NULL
5619,0.4689520,NULL,"2014-12-31","1802-6222",NULL,NULL,NULL,NULL,NULL
5620,1.1315600,NULL,"2014-12-31","1756-8722",NULL,NULL,NULL,NULL,NULL
5621,0.8396760,NULL,"2014-12-31","1512-2891",NULL,NULL,NULL,NULL,NULL
5622,0.7696370,NULL,"2014-12-31","1476-9255",NULL,NULL,NULL,NULL,NULL
5623,0.0578263,NULL,"2014-12-31","1001-9014",NULL,NULL,NULL,NULL,NULL
5624,0.0760542,NULL,"2014-12-31","1000-324X",NULL,NULL,NULL,NULL,NULL
5625,0.3826650,NULL,"2014-12-31","1536-2442",NULL,NULL,NULL,NULL,NULL
5626,1.7143600,NULL,"2014-12-31","1758-2652",NULL,NULL,NULL,NULL,NULL
5627,0.4454790,NULL,"2014-12-31","1550-2783",NULL,NULL,NULL,NULL,NULL
5628,0.1503450,NULL,"2014-12-31","1880-0688",NULL,NULL,NULL,NULL,NULL
5629,0.2820770,NULL,"2014-12-31","1744-5647",NULL,NULL,NULL,NULL,NULL
5630,1.2271000,NULL,"2014-12-31","1438-8871",NULL,NULL,NULL,NULL,NULL
5631,0.7071860,NULL,"2014-12-31","0026-1165",NULL,NULL,NULL,NULL,NULL
5632,0.5583080,NULL,"2014-12-31","1684-1182",NULL,NULL,NULL,NULL,NULL
5633,1.2932100,NULL,"2014-12-31","1477-3155",NULL,NULL,NULL,NULL,NULL
5634,0.7840610,NULL,"2014-12-31","0163-3864",NULL,NULL,NULL,NULL,NULL
5635,0.9689980,NULL,"2014-12-31","1743-0003",NULL,NULL,NULL,NULL,NULL
5636,1.5240500,NULL,"2014-12-31","1742-2094",NULL,NULL,NULL,NULL,NULL
5637,0.5180480,NULL,"2014-12-31","1745-6673",NULL,NULL,NULL,NULL,NULL
5638,0.5797440,NULL,"2014-12-31","1749-799X",NULL,NULL,NULL,NULL,NULL
5639,0.2808170,NULL,"2014-12-31","1916-0216",NULL,NULL,NULL,NULL,NULL
5640,0.6103350,NULL,"2014-12-31","1757-2215",NULL,NULL,NULL,NULL,NULL
5641,0.0474203,NULL,"2014-12-31","0915-5287",NULL,NULL,NULL,NULL,NULL
5642,0.2963690,NULL,"2014-12-31","0022-3859",NULL,NULL,NULL,NULL,NULL
5643,0.7423520,NULL,"2014-12-31","0748-7711",NULL,NULL,NULL,NULL,NULL
5644,0.6302970,NULL,"2014-12-31","1044-677X",NULL,NULL,NULL,NULL,NULL
5645,0.1189100,NULL,"2014-12-31","1021-2019",NULL,NULL,NULL,NULL,NULL
5646,0.5912610,NULL,"2014-12-31","1687-7268",NULL,NULL,NULL,NULL,NULL
5647,0.3499230,NULL,"2014-12-31","1303-2968",NULL,NULL,NULL,NULL,NULL
5648,4.7202200,NULL,"2014-12-31","1548-7660",NULL,NULL,NULL,NULL,NULL
5649,1.1403400,NULL,"2014-12-31","1479-5876",NULL,NULL,NULL,NULL,NULL
5650,0.2490070,NULL,"2014-12-31","0972-9062",NULL,NULL,NULL,NULL,NULL
5651,0.1312010,NULL,"2014-12-31","1678-9199",NULL,NULL,NULL,NULL,NULL
5652,0.3352860,NULL,"2014-12-31","1229-845X",NULL,NULL,NULL,NULL,NULL
5653,1.1397500,NULL,"2014-12-31","1534-7362",NULL,NULL,NULL,NULL,NULL
5654,0.6866860,NULL,"2014-12-31","1573-7802",NULL,NULL,NULL,NULL,NULL
5655,0.3566530,NULL,"2014-12-31","1460-7425",NULL,NULL,NULL,NULL,NULL
5656,1.5128500,NULL,"2014-12-31","1930-2975",NULL,NULL,NULL,NULL,NULL
5657,0.2585410,NULL,"2014-12-31","1961-9502",NULL,NULL,NULL,NULL,NULL
5658,0.3394810,NULL,"2014-12-31","0023-5954",NULL,NULL,NULL,NULL,NULL
5659,0.7969590,NULL,"2014-12-31","1094-3501",NULL,NULL,NULL,NULL,NULL
5660,0.5298780,NULL,"2014-12-31","0075-9511",NULL,NULL,NULL,NULL,NULL
5661,0.5618820,NULL,"2014-12-31","0024-3841",NULL,NULL,NULL,NULL,NULL
5662,0.5813550,NULL,"2014-12-31","1476-511X",NULL,NULL,NULL,NULL,NULL
5663,1.5083400,NULL,"2014-12-31","0024-4937",NULL,NULL,NULL,NULL,NULL
5664,9.6714000,NULL,"2014-12-31","1433-8351",NULL,NULL,NULL,NULL,NULL
5665,0.7398360,NULL,"2014-12-31","1461-1570",NULL,NULL,NULL,NULL,NULL
5666,0.5023610,NULL,"2014-12-31","1860-5974",NULL,NULL,NULL,NULL,NULL
5667,0.0900700,NULL,"2014-12-31","1905-7873",NULL,NULL,NULL,NULL,NULL
5668,0.9276870,NULL,"2014-12-31","1475-2875",NULL,NULL,NULL,NULL,NULL
5669,0.7961120,NULL,"2014-12-31","1660-3397",NULL,NULL,NULL,NULL,NULL
